Time(s),Iter1_Right_X_Displacement_Delta(m),Iter1_Left_X_Displacement_Delta(m),Iter2_Right_X_Displacement_Delta(m),Iter2_Left_X_Displacement_Delta(m),Iter3_Right_X_Displacement_Delta(m),Iter3_Left_X_Displacement_Delta(m),Iter4_Right_X_Displacement_Delta(m),Iter4_Left_X_Displacement_Delta(m),Iter5_Right_X_Displacement_Delta(m),Iter5_Left_X_Displacement_Delta(m),Iter6_Right_X_Displacement_Delta(m),Iter6_Left_X_Displacement_Delta(m),Iter7_Right_X_Displacement_Delta(m),Iter7_Left_X_Displacement_Delta(m),Iter1_Right_Rotation_Delta(rad),Iter1_Left_Rotation_Delta(rad),Iter2_Right_Rotation_Delta(rad),Iter2_Left_Rotation_Delta(rad),Iter3_Right_Rotation_Delta(rad),Iter3_Left_Rotation_Delta(rad),Iter4_Right_Rotation_Delta(rad),Iter4_Left_Rotation_Delta(rad),Iter5_Right_Rotation_Delta(rad),Iter5_Left_Rotation_Delta(rad),Iter6_Right_Rotation_Delta(rad),Iter6_Left_Rotation_Delta(rad),Iter7_Right_Rotation_Delta(rad),Iter7_Left_Rotation_Delta(rad)
8.200000000000001066e+00,7.669256815953348627e-02,-3.434946578785136317e-02,4.818685594234306535e-02,-1.982027873761149639e-02,3.803505886643208239e-02,-1.192516036205298890e-02,1.365289281781036090e-02,-1.044832516644082776e-02,2.711129637353933142e-03,-2.676185138820438847e-03,-1.009129740699769850e-02,1.381125797751459050e-03,1.194839959063633689e-03,-3.297305690192181560e-03,1.110420339473848494e-01,1.110420339473848494e-01,6.800713467995457562e-02,6.800713467995457562e-02,4.994979594685685503e-02,4.998556020259125460e-02,2.394874225999341771e-02,2.458740152936040452e-02,5.387314776174365050e-03,5.387314776174365050e-03,-1.147242320474914368e-02,-1.147242320474914368e-02,4.482890867649177991e-03,4.559766392986247530e-03
8.224999999999999645e+00,7.718830578912798390e-02,-3.455135927186121780e-02,4.850102632987913359e-02,-1.993564133437292218e-02,3.827764319168104612e-02,-1.199118690248066055e-02,1.373584800973920439e-02,-1.050647260377675363e-02,2.720365132398511188e-03,-2.688321919414454753e-03,-1.014976917504350346e-02,1.386418999900981830e-03,1.200038382767359968e-03,-3.318620395251950517e-03,1.117396650609891878e-01,1.117396650609891878e-01,6.843666766425204884e-02,6.843666766425204884e-02,5.025834614452514421e-02,5.029433628725756000e-02,2.408900049932270748e-02,2.473160524929307602e-02,5.408687051812965940e-03,5.408687051812965940e-03,-1.153618817494449222e-02,-1.153618817494449222e-02,4.509368527210691480e-03,4.586671335040246045e-03
8.250000000000000000e+00,7.768237724142369738e-02,-3.475343413803196058e-02,4.881378871608288428e-02,-2.005131440066540427e-02,3.851779054566827759e-02,-1.205645796205712106e-02,1.381981044967293265e-02,-1.056508992177787598e-02,2.729626650052073555e-03,-2.700489934710073592e-03,-1.020814961472943372e-02,1.391581964372695657e-03,1.204991553127143789e-03,-3.339903563486817939e-03,1.124358113794556580e-01,1.124358113794556580e-01,6.886510311674828855e-02,6.886510311674828855e-02,5.056370372680776826e-02,5.059991917935746653e-02,2.423074547927353550e-02,2.487725500964688141e-02,5.430116584762154086e-03,5.430116584762154086e-03,-1.159973157910212938e-02,-1.159973157910212938e-02,4.535570269312616531e-03,4.613298874943480565e-03
8.275000000000000355e+00,7.817533490310846211e-02,-3.495597921846295419e-02,4.912547912760553692e-02,-2.016741515922626515e-02,3.875601637361227036e-02,-1.212128013939520188e-02,1.390477442465982635e-02,-1.062409453384974278e-02,2.738903884688975721e-03,-2.712723344868633868e-03,-1.026650460319833424e-02,1.396607830589036148e-03,1.209723901520486089e-03,-3.361224288917635805e-03,1.131313141215714302e-01,1.131313141215714302e-01,6.929289428683181595e-02,6.929289428683181595e-02,5.086669067588979465e-02,5.090313109943525594e-02,2.437388499205569992e-02,2.502426908778861148e-02,5.451627229557595711e-03,5.451627229557595711e-03,-1.166311243378737039e-02,-1.166311243378737039e-02,4.561589665325327392e-03,4.639742979530264710e-03
8.300000000000000711e+00,7.866757122299514182e-02,-3.515917824646866419e-02,4.943624711308518965e-02,-2.028395489576204080e-02,3.899278543722265594e-02,-1.218593724860461691e-02,1.399068411887994037e-02,-1.068341241818188125e-02,2.748182256328751683e-03,-2.725050496273834222e-03,-1.032492472676582729e-02,1.401538222511961029e-03,1.214291574287044290e-03,-3.382618022984201778e-03,1.138267494694638199e-01,1.138267494694638199e-01,6.972020200884723740e-02,6.972020200884723740e-02,5.116805556165554547e-02,5.120472070195637715e-02,2.451828558519024426e-02,2.517252357059812651e-02,5.473232752602572027e-03,5.473232752602572027e-03,-1.172646294927777444e-02,-1.172646294927777444e-02,4.587518034110379950e-03,4.666095853589555253e-03
8.325000000000001066e+00,7.915927946489845213e-02,-3.536310175091825214e-02,4.974604112518279248e-02,-2.040082929375038046e-02,3.922845921754990195e-02,-1.225065631948438205e-02,1.407744293047121648e-02,-1.074300427946538183e-02,2.757450155130077019e-03,-2.737478947077653935e-03,-1.038349246862134423e-02,1.406441266398855694e-03,1.218764702300437208e-03,-3.404081155389829250e-03,1.145223812158167181e-01,1.145223812158167181e-01,7.014687041893316599e-02,7.014687041893316599e-02,5.146838694981342721e-02,5.150527647066203280e-02,2.466380847335082616e-02,2.532188716262001593e-02,5.494929102207724014e-03,5.494929102207724014e-03,-1.178993373502018605e-02,-1.178993373502018605e-02,4.613421439737697138e-03,4.692424570409664542e-03
8.349999999999999645e+00,7.965042834422278450e-02,-3.556771273634974639e-02,5.005461386006697377e-02,-2.051783009994435913e-02,3.946325059540333607e-02,-1.231558067871951767e-02,1.416492345468061548e-02,-1.080286913604987242e-02,2.766701447542672943e-03,-2.749985193427922914e-03,-1.044224649434047358e-02,1.411374255952738133e-03,1.223198523507072755e-03,-3.425581105870476040e-03,1.152181410805725031e-01,1.152181410805725031e-01,7.057244396001131903e-02,7.057244396001131903e-02,5.176804115737608514e-02,5.180515448299206904e-02,2.481032345114027315e-02,2.547223417940407131e-02,5.516686640970602795e-03,5.516686640970602795e-03,-1.185362075029321172e-02,-1.185362075029321172e-02,4.639322155970473927e-03,4.718752046767027419e-03
8.375000000000000000e+00,8.014075781977883506e-02,-3.577288319751016632e-02,5.036154292613242989e-02,-2.063467771184478161e-02,3.969720113480301737e-02,-1.238075807530092387e-02,1.425297055097070678e-02,-1.086302476225296798e-02,2.775933395427844508e-03,-2.762517116719598320e-03,-1.050115947149585921e-02,1.416352498701742291e-03,1.227612923165831427e-03,-3.447074070110509036e-03,1.159136410172890014e-01,1.159136410172890014e-01,7.099622063797721150e-02,7.099622063797721150e-02,5.206710764439461542e-02,5.210444382982606232e-02,2.495769255274306320e-02,2.562342776838284764e-02,5.538450512147449767e-03,5.538450512147449767e-03,-1.191751197019760844e-02,-1.191751197019760844e-02,4.665196161177748158e-03,4.745054180453081583e-03
8.400000000000000355e+00,8.062979954452492715e-02,-3.597841644461316490e-02,5.066625835533393463e-02,-2.075106412145684420e-02,3.993018750127035055e-02,-1.244614598876317424e-02,1.434139651533281046e-02,-1.092347732580932484e-02,2.785148325966040062e-03,-2.775011222374154651e-03,-1.056014705401368825e-02,1.421342247983514717e-03,1.231995591903846735e-03,-3.468521285661441134e-03,1.166082159891380782e-01,1.166082159891380782e-01,7.141732247679076495e-02,7.141732247679076495e-02,5.236542071790316333e-02,5.240297835647955704e-02,2.510573479277758424e-02,2.577528480139540390e-02,5.560159548340201652e-03,5.560159548340201652e-03,-1.198148930199720297e-02,-1.198148930199720297e-02,4.690992609671096325e-03,4.771279334452149801e-03
8.425000000000000711e+00,8.111691910056997856e-02,-3.618406981483171525e-02,5.096806998029915908e-02,-2.086668979043804217e-02,4.016195137027458312e-02,-1.251163007673501693e-02,1.442997702857553785e-02,-1.098419735240722950e-02,2.794365889320173102e-03,-2.787419209023617173e-03,-1.061911389037189374e-02,1.426281494991868404e-03,1.236328285736709980e-03,-3.489898826207413207e-03,1.173009889154016799e-01,1.173009889154016799e-01,7.183475977073718044e-02,7.183475977073718044e-02,5.266260786852393350e-02,5.270038503309865119e-02,2.525419784306083548e-02,2.592754816942710594e-02,5.581785098343783336e-03,5.581785098343783336e-03,-1.204539538536375520e-02,-1.204539538536375520e-02,4.716669746664847729e-03,4.797384699523205009e-03
8.450000000000001066e+00,8.160137012250026634e-02,-3.638957361130748525e-02,5.126619505164061591e-02,-2.098128096277825094e-02,4.039213870048873750e-02,-1.257704855049025794e-02,1.451846023910886505e-02,-1.104511299028258786e-02,2.803640882762893638e-03,-2.799733131641543582e-03,-1.067801864502835457e-02,1.431116103032245568e-03,1.240620278955165828e-03,-3.511200972381764429e-03,1.179909437338077238e-01,1.179909437338077238e-01,7.224747601441885991e-02,7.224747601441885991e-02,5.295815341016921196e-02,5.299614761799026352e-02,2.540276006902557338e-02,2.607988963117639780e-02,5.603374014404430281e-03,5.603374014404430281e-03,-1.210913474806059320e-02,-1.210913474806059320e-02,4.742231489847537063e-03,4.823373553605181385e-03
8.474999999999999645e+00,8.208234702246372527e-02,-3.659464427288189325e-02,5.155979380598231521e-02,-2.109458508757447448e-02,4.062033364719455641e-02,-1.264221605116025438e-02,1.460659521086689512e-02,-1.110611980210804428e-02,2.813069965805596595e-03,-2.811997318506745391e-03,-1.073691910159779717e-02,1.435829878668762327e-03,1.244928251071600322e-03,-3.532439476508761333e-03,1.186769912953456185e-01,1.186769912953456185e-01,7.265437889355678969e-02,7.265437889355678969e-02,5.325145627206603199e-02,5.328966446594452649e-02,2.555106846559677958e-02,2.623194848609049223e-02,5.625067284312348925e-03,5.625067284312348925e-03,-1.217274898026655949e-02,-1.217274898026655949e-02,4.767746379566326076e-03,4.849314715736727233e-03
8.500000000000000000e+00,8.255902593090119757e-02,-3.679899184234200482e-02,5.184802033222833673e-02,-2.120635510248247702e-02,4.084607975777813926e-02,-1.270694365529789760e-02,1.469417335291460860e-02,-1.116709789564851452e-02,2.822771776313071079e-03,-2.824299096235383111e-03,-1.079596140365809281e-02,1.440451659569005893e-03,1.249349597707331838e-03,-3.553640676753067051e-03,1.193580177732432024e-01,1.193580177732432024e-01,7.305437543471079986e-02,7.305437543471079986e-02,5.354187120808094613e-02,5.358028975604446631e-02,2.569879696315208184e-02,2.638339040645093503e-02,5.647070872548454190e-03,5.647070872548454190e-03,-1.223641306322710565e-02,-1.223641306322710565e-02,4.793337956368937114e-03,4.875332898996886932e-03
8.525000000000000355e+00,8.303059125189679590e-02,-3.700232331730241020e-02,5.213008659341410167e-02,-2.131633980038884213e-02,4.106889136242142940e-02,-1.277105377396851871e-02,1.478106640525315291e-02,-1.122792749043868832e-02,2.832840747205862819e-03,-2.836739204725213792e-03,-1.085530990701576159e-02,1.445037753469130548e-03,1.253991405715769447e-03,-3.574841126359085131e-03,1.200329145691992061e-01,1.200329145691992061e-01,7.344642639380295768e-02,7.344642639380295768e-02,5.382873509156847758e-02,5.386735981511678317e-02,2.584569979055083289e-02,2.653396113729955541e-02,5.669579951931083550e-03,5.669579951931083550e-03,-1.230034766048489214e-02,-1.230034766048489214e-02,4.819149483040893744e-03,4.901572844814794383e-03
8.550000000000000711e+00,8.349625417742978506e-02,-3.720434477045495708e-02,5.240532648487938178e-02,-2.142429300227634975e-02,4.128826426251198944e-02,-1.283438810173549716e-02,1.486724499416389698e-02,-1.128850060597562377e-02,2.843294037291600046e-03,-2.849393628803584266e-03,-1.091505495515944502e-02,1.449643150708251893e-03,1.258931009982488386e-03,-3.596081231319880889e-03,1.207005989478847352e-01,1.207005989478847352e-01,7.382961948715573153e-02,7.382961948715573153e-02,5.411138554794257816e-02,5.415021178881478103e-02,2.599164161715776522e-02,2.668351687847574094e-02,5.692687666095180843e-03,5.692687666095180843e-03,-1.236469810586769691e-02,-1.236469810586769691e-02,4.845298331976222173e-03,4.928152899451504476e-03
8.575000000000001066e+00,8.395527517959697206e-02,-3.740476619771621047e-02,5.267324363997211850e-02,-2.153000208637789042e-02,4.150369451409646748e-02,-1.289680558502165342e-02,1.495277104491287215e-02,-1.134873196295162201e-02,2.854039869215993508e-03,-2.862284763145206412e-03,-1.097515363767896657e-02,1.454299217787488607e-03,1.264187699541605148e-03,-3.617396508866513316e-03,1.213600413773131964e-01,1.213600413773131964e-01,7.420324572635000893e-02,7.420324572635000893e-02,5.438917769148834958e-02,5.442820041857379665e-02,2.613660089178557189e-02,2.683202783954490023e-02,5.716324632361199920e-03,5.716324632361199920e-03,-1.242945285546645517e-02,-1.242945285546645517e-02,4.871839099256397576e-03,4.955127581633939071e-03
8.599999999999999645e+00,8.440700098290776499e-02,-3.760331273158684651e-02,5.293353247529401090e-02,-2.163332446865571385e-02,4.171470961163172703e-02,-1.295816980884971492e-02,1.503776704474145062e-02,-1.140857136371632718e-02,2.864888207114023311e-03,-2.875375344214628481e-03,-1.103543874392720614e-02,1.459007523864755407e-03,1.269717902952521849e-03,-3.638808508873381253e-03,1.220103137144946115e-01,1.220103137144946115e-01,7.456685694394973862e-02,7.456685694394973862e-02,5.466150267666884666e-02,5.470071662317024797e-02,2.628065164567326695e-02,2.697956028117232119e-02,5.740263551328644853e-03,5.740263551328644853e-03,-1.249444626779196155e-02,-1.249444626779196155e-02,4.898749752800496404e-03,4.982473749334609403e-03
8.625000000000000000e+00,8.485091694012847352e-02,-3.779974303943076791e-02,5.318607089148289641e-02,-2.173421547487745797e-02,4.192090970875914091e-02,-1.301833211790787148e-02,1.512237135922408701e-02,-1.146801465961247435e-02,2.875604283668189987e-03,-2.888585036093890834e-03,-1.109568796751918274e-02,1.463746627845888271e-03,1.275435548764920768e-03,-3.660320401640562715e-03,1.226506599795592484e-01,1.226506599795592484e-01,7.492028636636034744e-02,7.492028636636034744e-02,5.492781202530737372e-02,5.496721183672290123e-02,2.642392999029241629e-02,2.712624332351142031e-02,5.764189319762080821e-03,5.764189319762080821e-03,-1.255943459536507101e-02,-1.255943459536507101e-02,4.925947535132785271e-03,5.010107011751085970e-03
8.650000000000000355e+00,8.528670235405597100e-02,-3.799387132237806025e-02,5.343089190878848316e-02,-2.183273500728220851e-02,4.212200967521076422e-02,-1.307712310437036951e-02,1.520669331491455306e-02,-1.152710723394859138e-02,2.885982662656952358e-03,-2.901816708519674992e-03,-1.115570972337840555e-02,1.468481046423497638e-03,1.281251612180407673e-03,-3.681921481329578083e-03,1.232805736764340243e-01,1.232805736764340243e-01,7.526362691607069166e-02,7.526362691607069166e-02,5.518765116780825764e-02,5.522723153850306321e-02,2.656659279116979633e-02,2.727222804638378129e-02,5.787799371176627350e-03,5.787799371176627350e-03,-1.262419076980189625e-02,-1.262419076980189625e-02,4.953332953386430093e-03,5.037926354454658195e-03
8.675000000000000711e+00,8.571426807468693343e-02,-3.818558634537150276e-02,5.366815084480472398e-02,-2.192903148062762958e-02,4.231786996542565710e-02,-1.313436352055299960e-02,1.529078383142024045e-02,-1.158593700953890193e-02,2.895907916721444930e-03,-2.914976801251703553e-03,-1.121539684938931830e-02,1.473164321477218874e-03,1.287120899460050816e-03,-3.703598905731256274e-03,1.238998544200584362e-01,1.238998544200584362e-01,7.559718232543234662e-02,7.559718232543234662e-02,5.544070123287651169e-02,5.548045701694549053e-02,2.670878116901279076e-02,2.741765152080070933e-02,5.810884717973141544e-03,5.810884717973141544e-03,-1.268856117086653024e-02,-1.268856117086653024e-02,4.980848282924388304e-03,5.065873023414935172e-03
8.700000000000001066e+00,8.613376084270830957e-02,-3.837486168112570761e-02,5.389811023095962550e-02,-2.202331353874672354e-02,4.250850744845009049e-02,-1.318989447487036587e-02,1.537463393207248730e-02,-1.164462090432701047e-02,2.905375010086405640e-03,-2.927982691112204772e-03,-1.127472478126486516e-02,1.477737355943475883e-03,1.293077474884760103e-03,-3.725348578614548489e-03,1.245086225238340172e-01,1.245086225238340172e-01,7.592142376970634210e-02,7.592142376970634210e-02,5.568682008824940577e-02,5.572674638757368903e-02,2.685060508230441290e-02,2.756262191262094652e-02,5.833357701198610412e-03,5.833357701198610412e-03,-1.275246213720834798e-02,-1.275246213720834798e-02,5.008523887799792851e-03,5.093976822079016031e-03
8.724999999999999645e+00,8.654553571752723884e-02,-3.856175499523693817e-02,5.412115719845774636e-02,-2.211582498593406970e-02,4.269408365141984935e-02,-1.324361365127710993e-02,1.545820536445748766e-02,-1.170329235470513041e-02,2.914463349564716532e-03,-2.940762168088639772e-03,-1.133370734940546132e-02,1.482129885326657903e-03,1.299237517716378409e-03,-3.747176616076333677e-03,1.251072907127641631e-01,1.251072907127641631e-01,7.623698218439181606e-02,7.623698218439181606e-02,5.592606681680314940e-02,5.596615906506639815e-02,2.699216101064526308e-02,2.770723647732176165e-02,5.855225517653356304e-03,5.855225517653356304e-03,-1.281583723473211922e-02,-1.281583723473211922e-02,5.036482534206576656e-03,5.122360138481718561e-03
8.750000000000000000e+00,8.695011434620603108e-02,-3.874639847289510636e-02,5.433784553258041300e-02,-2.220683240600737629e-02,4.287487491425264613e-02,-1.329550017119160432e-02,1.554148721927504917e-02,-1.176209409714258636e-02,2.923280834226452130e-03,-2.953256482621638424e-03,-1.139234891120553816e-02,1.486271638637473580e-03,1.305758180237634458e-03,-3.769089283809048951e-03,1.256965128191011583e-01,1.256965128191011583e-01,7.654467793858778235e-02,7.654467793858778235e-02,5.615869673968014453e-02,5.619895080198972215e-02,2.713358103898924623e-02,2.785163058195384844e-02,5.876537316848090553e-03,5.876537316848090553e-03,-1.287862054984301174e-02,-1.287862054984301174e-02,5.064888110998533310e-03,5.151186419796616178e-03
8.775000000000000355e+00,8.734815154800541770e-02,-3.892898654209420162e-02,5.454893048136306294e-02,-2.229662318009181105e-02,4.305123632493640384e-02,-1.334561880720382815e-02,1.562455964212230985e-02,-1.182117345141363296e-02,2.931907386500204327e-03,-2.965434310205350421e-03,-1.145063233330771701e-02,1.490112737563595302e-03,1.312763418296142293e-03,-3.791077292567557322e-03,1.262771380900996054e-01,1.262771380900996054e-01,7.684555366145487398e-02,7.684555366145487398e-02,5.638512956632749096e-02,5.642554185609874318e-02,2.727509179905189540e-02,2.799603624214455633e-02,5.897341696705554748e-03,5.897341696705554748e-03,-1.294074507087131232e-02,-1.294074507087131232e-02,5.093855619007575664e-03,5.180570217817398460e-03
8.800000000000000711e+00,8.774042372690460390e-02,-3.910976952535354795e-02,5.475535862408526661e-02,-2.238550383935207500e-02,4.322357539080803890e-02,-1.339410715185525291e-02,1.570763370146786853e-02,-1.188067360299147057e-02,2.940367107233332611e-03,-2.977313051392205256e-03,-1.150855754973904854e-02,1.493645860304024242e-03,1.320269923970510129e-03,-3.813103969886877387e-03,1.268501932522581588e-01,1.268501932522581588e-01,7.714086246343732078e-02,7.714086246343732078e-02,5.660591023542196898e-02,5.664647782506822271e-02,2.741704578314033136e-02,2.814081293678122320e-02,5.917680158625537867e-03,5.917680158625537867e-03,-1.300220341004307278e-02,-1.300220341004307278e-02,5.123365126909973366e-03,5.210491551715573655e-03
